date,geoid,quantile,new_cases,active_cases,cumulative_cases,new_deaths,cumulative_deaths,active_hospitalizations,active_icu,active_ventilations,doubling_time,Reff,case_reporting_rate,population
2020-07-19,2801,0.05,0.005,0.7589,31.70495,0.001,0.183,0.087,0.02195,0.013999999999999999,60.57635017406027,0.9300000050773035,0.03900000021852232,348019.375
2020-07-19,2801,0.25,0.009,1.496,31.775,0.001,0.189,0.14300000000000002,0.038,0.027,97.88300035129365,0.9730000000000001,0.051000000293087135,348019.376
2020-07-19,2801,0.5,0.014,2.7560000000000002,31.832,0.002,0.201,0.239,0.0645,0.046,125.1009996405344,0.988,0.06200000000000001,348019.377
2020-07-19,2801,0.75,0.025,7.039000000000001,31.957500000000003,0.004,0.232,0.42950000000000005,0.113,0.083,150.50199999999998,1.003,0.07599999978162135,348019.37700000004
2020-07-19,2801,0.95,0.034,10.930599999999998,32.1211,0.006,0.26004999999999995,0.74705,0.20304999999999995,0.15304999999999994,184.5433994697324,1.0350499968770415,0.09399999972990009,348019.378
2020-07-20,2801,0.05,0.004,0.68995,31.715,0.001,0.184,0.081,0.02,0.013950000000000002,60.57635018275606,0.9300000050773037,0.03900000022412545,348019.375
2020-07-20,2801,0.25,0.008,1.3425,31.783,0.001,0.191,0.135,0.035,0.026,97.88300021122099,0.9730000000000001,0.05100000014654357,348019.376
2020-07-20,2801,0.5,0.013,2.4730000000000003,31.843,0.002,0.2025,0.226,0.061,0.0435,125.10099964034761,0.988,0.062000000000000006,348019.377
2020-07-20,2801,0.75,0.024,6.415749999999999,31.978,0.004,0.236,0.40425000000000005,0.106,0.078,150.50199999999998,1.003,0.07599999978162132,348019.37700000004
2020-07-20,2801,0.95,0.032,10.048599999999999,32.144099999999995,0.005,0.26505,0.6941999999999998,0.189,0.14104999999999995,184.54339946973235,1.0350499968770417,0.09399999947330519,348019.378
2020-07-21,2801,0.05,0.003,0.6036,31.7239,0.001,0.184,0.07695,0.019,0.013,60.57635002608734,0.930000005210917,0.03900000021852231,348019.375
2020-07-21,2801,0.25,0.007,1.2069999999999999,31.792749999999998,0.001,0.192,0.127,0.033,0.024,97.88300035129365,0.9730000000000001,0.05100000014654357,348019.376
2020-07-21,2801,0.5,0.012,2.2585,31.854,0.002,0.204,0.2115,0.058,0.041,125.10099964072114,0.988,0.06200000000000001,348019.377
2020-07-21,2801,0.75,0.021,5.88225,32.0005,0.003,0.239,0.38025000000000003,0.099,0.07325,150.50199967572712,1.003,0.07599999978162135,348019.37700000004
2020-07-21,2801,0.95,0.03,9.124549999999997,32.1742,0.005,0.27104999999999996,0.6520999999999999,0.17304999999999993,0.132,184.54339896598748,1.035049994051768,0.09399999972990009,348019.378
2020-07-22,2801,0.05,0.003,0.5367000000000001,31.729950000000002,0.001,0.185,0.07200000000000001,0.018,0.012,60.57635033072899,0.9300000077495685,0.03900000011206273,348019.375
2020-07-22,2801,0.25,0.007,1.0942500000000002,31.8,0.001,0.193,0.12075,0.031,0.023,97.88300000000001,0.9730000000000001,0.051000000256451246,348019.376
2020-07-22,2801,0.5,0.011,2.051,31.862499999999997,0.002,0.206,0.198,0.054,0.038,125.10099982036057,0.9880000000000002,0.06200000000000001,348019.377
2020-07-22,2801,0.75,0.019,5.38075,32.023,0.003,0.242,0.35324999999999995,0.093,0.068,150.50199924327416,1.0029999999999997,0.07599999961783738,348019.37700000004
2020-07-22,2801,0.95,0.028,8.38245,32.196,0.005,0.276,0.61405,0.162,0.123,184.54339896598742,1.035049999702315,0.09399999947330519,348019.378
2020-07-23,2801,0.05,0.002,0.48989999999999995,31.736,0.001,0.186,0.06695000000000001,0.016950000000000003,0.011,60.57635035681634,0.9300000026722652,0.03900000022412545,348019.375
2020-07-23,2801,0.25,0.006,0.97675,31.807,0.001,0.194,0.112,0.029,0.021,97.883000211221,0.9730000000000001,0.05100000014654357,348019.376
2020-07-23,2801,0.5,0.01,1.845,31.869500000000002,0.002,0.208,0.1855,0.051,0.036,125.10100000000001,0.9880000000000002,0.06200000000000001,348019.377
2020-07-23,2801,0.75,0.018,4.92575,32.039500000000004,0.003,0.245,0.32799999999999996,0.087,0.064,150.50199999999998,1.003,0.07599999978162136,348019.37700000004
2020-07-23,2801,0.95,0.026,7.6541,32.21815,0.005,0.281,0.5682499999999998,0.1510999999999999,0.11309999999999991,184.54339944320975,1.0350499967281992,0.09399999972990009,348019.378
2020-07-24,2801,0.05,0.002,0.43490000000000006,31.743949999999998,0.001,0.187,0.063,0.015,0.011,60.576350339424785,0.9300000052109167,0.03900000021852231,348019.375
2020-07-24,2801,0.25,0.005,0.8845000000000001,31.815,0.001,0.195,0.10400000000000001,0.027,0.02,97.88300035129365,0.9730000000000001,0.05100000029308712,348019.376
2020-07-24,2801,0.5,0.009,1.6745,31.878,0.0015,0.209,0.174,0.047,0.033,125.10099982036057,0.9879999999999999,0.06200000000000001,348019.377
2020-07-24,2801,0.75,0.016,4.4915,32.05725,0.003,0.248,0.30725,0.08,0.06,150.50199956754707,1.0029999999999997,0.07599999978162132,348019.37700000004
2020-07-24,2801,0.95,0.024,7.0043500000000005,32.236149999999995,0.004,0.285,0.5303999999999996,0.14200000000000002,0.10604999999999995,184.54339946973235,1.0350499967281994,0.09399999945980018,348019.378
2020-07-25,2801,0.05,0.002,0.38399999999999995,31.75095,0.001,0.187,0.059,0.013999999999999999,0.01,60.57635000869578,0.930000005210917,0.03900000021852231,348019.375
2020-07-25,2801,0.25,0.005,0.8119999999999999,31.821,0.001,0.196,0.098,0.025,0.018,97.88299978877899,0.9730000000000001,0.05100000014654357,348019.376
2020-07-25,2801,0.5,0.009,1.5314999999999999,31.886,0.001,0.211,0.16249999999999998,0.0435,0.031,125.10100017982619,0.9880000000000002,0.06200000000000001,348019.377
2020-07-25,2801,0.75,0.015,4.1325,32.071749999999994,0.003,0.25,0.28624999999999995,0.07525,0.056,150.5019998918199,1.003,0.07599999978162135,348019.37700000004
2020-07-25,2801,0.95,0.023,6.40505,32.258,0.004,0.289,0.49409999999999993,0.13104999999999994,0.09904999999999996,184.54339893946477,1.0350499967281994,0.09399999972990009,348019.378
2020-07-26,2801,0.05,0.001,0.35245,31.754,0.001,0.188,0.054,0.013,0.009,60.57635034812056,0.930000005210917,0.03900000011206273,348019.375
2020-07-26,2801,0.25,0.004,0.7335,31.825,0.001,0.196,0.091,0.023,0.017,97.88300007003635,0.9730000000000001,0.05100000014654357,348019.376
2020-07-26,2801,0.5,0.008,1.3860000000000001,31.8915,0.001,0.212,0.152,0.0405,0.029,125.10099964072114,0.9880000000000002,0.06200000000000001,348019.377
2020-07-26,2801,0.75,0.014,3.76825,32.08525,0.002,0.252,0.2675,0.07,0.052,150.50199989208718,1.003,0.07599999978162135,348019.37700000004
2020-07-26,2801,0.95,0.021,5.907899999999998,32.2731,0.004,0.292,0.45999999999999996,0.1210999999999999,0.093,184.54339843571984,1.0350499939029256,0.09399999972990009,348019.378
2020-07-27,2801,0.05,0.001,0.3179,31.757,0.0,0.188,0.051000000000000004,0.012,0.008,60.57635018275605,0.9300000025386517,0.03900000011206273,348019.37500000006
2020-07-27,2801,0.25,0.004,0.6655000000000001,31.829749999999997,0.001,0.197,0.08375,0.022,0.016,97.88300014118468,0.9730000000000001,0.051000000293087135,348019.376
2020-07-27,2801,0.5,0.007,1.2675,31.899,0.001,0.213,0.14,0.037,0.026,125.10099982036057,0.9880000000000002,0.06200000000000001,348019.377
2020-07-27,2801,0.75,0.013,3.43175,32.09525,0.002,0.255,0.24925,0.066,0.049,150.50199967572712,1.003,0.07599999978162135,348019.37700000004
2020-07-27,2801,0.95,0.02,5.4220999999999995,32.28805,0.003,0.2950499999999999,0.43399999999999994,0.113,0.08504999999999996,184.54339893946477,1.0350499940517677,0.09399999972990009,348019.378
2020-07-28,2801,0.05,0.001,0.29300000000000004,31.760949999999998,0.0,0.189,0.046950000000000006,0.011,0.008,60.57635017406028,0.9300000078831819,0.03900000022412545,348019.375
